match_id,avg_rating_home,weighted_rating_home,xG_from_players_home,goal_contrib_home,avg_rating_away,weighted_rating_away,xG_from_players_away,goal_contrib_away,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,xG_home,xG_away,result,elo_home,elo_away,elo_diff
12650987,4.765,6.857853658536586,0.97,2.0,4.421739130434784,6.83111753371869,1.24,2.0,2024-09-29,64295,Persija Jakarta,135864,PSM Makassar,1.0,1.0,71.0,29.0,518.0,176.0,426.0,106.0,8.0,11.0,35.0,36.0,7.0,16.0,2.0,1.0,16.0,8.0,5.0,4.0,11.0,11.0,1.0,2.0,0.962419,1.234168,D,1496.0314428210256,1510.7213667262236,-14.68992390519793
12650985,4.421739130434784,7.380844793713162,2.94,0.0,4.860869565217391,7.143381642512078,0.3,0.0,2024-09-30,189945,Borneo FC Samarinda,86576,Persita Tangerang,0.0,0.0,69.0,31.0,503.0,226.0,442.0,180.0,32.0,14.0,46.0,40.0,11.0,18.0,5.0,1.0,6.0,28.0,11.0,4.0,14.0,15.0,3.0,0.0,2.932276,0.298529,D,1552.1704461978225,1511.32541034982,40.84503584800245
12650989,3.839130434782608,6.419324181626188,0.02,0.0,4.92608695652174,7.13980582524272,0.91,3.0,2024-10-17,189471,PSIS Semarang,64295,Persija Jakarta,0.0,2.0,31.0,69.0,229.0,617.0,177.0,561.0,10.0,12.0,34.0,39.0,10.0,14.0,1.0,2.0,27.0,10.0,2.0,8.0,12.0,10.0,1.0,1.0,0.0202849999999999,0.904898,A,1470.1546732281095,1496.6652801622395,-26.51060693413001
12650992,5.345000000000001,6.747200772200771,1.82,4.0,4.147826086956521,6.850875486381324,2.07,4.0,2024-10-17,383891,Dewa United FC,135866,Persik Kediri,2.0,3.0,57.0,43.0,429.0,334.0,366.0,272.0,28.0,20.0,39.0,35.0,8.0,13.0,3.0,3.0,7.0,22.0,10.0,2.0,8.0,8.0,1.0,1.0,1.8061107,2.074369,A,1503.692919891632,1510.4772255092428,-6.784305617610698
12650990,4.900000000000001,7.116122840690978,2.19,5.0,4.27391304347826,6.52936660268714,1.16,4.0,2024-10-18,266861,PSBS Biak,86066,Semen Padang FC,3.0,2.0,63.0,37.0,521.0,309.0,471.0,250.0,20.0,10.0,42.0,30.0,12.0,8.0,2.0,2.0,21.0,11.0,5.0,3.0,10.0,14.0,4.0,1.0,2.1850915000000004,1.1582400000000002,H,1506.2231421052925,1443.78539367926,62.437748426032385
12650993,4.560869565217391,7.124444444444444,0.62,3.0,4.5272727272727264,6.672437137330753,0.54,0.0,2024-10-18,64289,Persib Bandung,76319,Persebaya Surabaya,2.0,0.0,51.0,49.0,468.0,446.0,406.0,376.0,21.0,20.0,33.0,38.0,16.0,12.0,0.0,1.0,7.0,6.0,2.0,4.0,8.0,11.0,1.0,1.0,0.628673,0.530422,H,1538.8146886695008,1564.9692064427022,-26.154517773201405
12650994,4.882608695652174,7.039638783269962,1.03,4.0,3.991304347826087,6.572410454985478,0.24,0.0,2024-10-18,135864,PSM Makassar,86578,Madura United FC,2.0,0.0,40.0,60.0,215.0,318.0,153.0,240.0,19.0,18.0,44.0,38.0,11.0,17.0,3.0,3.0,12.0,15.0,2.0,6.0,15.0,18.0,3.0,1.0,1.022161,0.2379069999999999,H,1510.0875293850097,1461.971687312593,48.115842072416626
12650995,4.556521739130433,6.99294003868472,2.2700000000000005,4.0,4.7086956521739145,6.8488995215311,1.5699999999999998,1.0,2024-10-19,47465,Arema FC,491968,Malut United FC,3.0,1.0,59.0,41.0,458.0,314.0,384.0,244.0,18.0,27.0,39.0,46.0,10.0,18.0,2.0,1.0,12.0,8.0,5.0,5.0,15.0,7.0,2.0,3.0,2.265987,1.559385,H,1502.787823935468,1501.1295114439988,1.6583124914691325
12650991,4.830434782608696,6.975384615384615,2.04,5.0,4.77391304347826,7.019020172910662,2.03,3.0,2024-10-19,200020,Persis Solo,189945,Borneo FC Samarinda,3.0,2.0,47.0,53.0,337.0,403.0,257.0,337.0,13.0,12.0,36.0,33.0,20.0,19.0,4.0,6.0,14.0,16.0,4.0,8.0,9.0,11.0,4.0,2.0,2.0434259000000004,2.038177,H,1434.0243553733005,1550.4151034936458,-116.39074812034528
12651002,4.595652173913043,6.663601895734597,0.21,0.0,4.309523809523808,6.954898157129001,1.4300000000000002,5.0,2024-10-20,86542,PS Barito Putera,204733,PSS Sleman,0.0,3.0,62.0,38.0,354.0,229.0,295.0,180.0,12.0,5.0,40.0,35.0,4.0,13.0,3.0,1.0,3.0,13.0,8.0,1.0,16.0,24.0,3.0,1.0,0.206042,1.4314398,A,1489.3924382541231,1463.3710492221721,26.021389031951003
12650998,4.678260869565219,6.827751196172249,0.41,0.0,4.908695652173913,7.1046845124283,2.39,1.0,2024-10-20,86576,Persita Tangerang,64299,Bali United FC,0.0,1.0,50.0,50.0,289.0,304.0,245.0,235.0,15.0,28.0,35.0,46.0,30.0,11.0,3.0,5.0,33.0,13.0,2.0,6.0,15.0,16.0,2.0,1.0,0.400298,2.3981524,A,1513.0807530539967,1538.9572188377128,-25.876465783716185
12650999,,,,,,,,,2024-10-23,86578,Madura United FC,189471,PSIS Semarang,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,H,1449.0358358912222,1456.29701200096,-7.261176109737789
12651008,5.095454545454546,7.145377358490566,2.3600000000000003,1.0,4.665217391304347,6.740827845719662,0.8,2.0,2024-10-23,76319,Persebaya Surabaya,135864,PSM Makassar,1.0,1.0,70.0,30.0,469.0,182.0,393.0,114.0,25.0,10.0,44.0,37.0,12.0,10.0,2.0,1.0,15.0,20.0,6.0,4.0,13.0,10.0,1.0,0.0,2.3639110000000003,0.80484,D,1548.842153299804,1523.0233808063804,25.818772493423694
12650997,4.247826086956522,5.981052631578947,0.93,0.0,5.614285714285713,7.45,4.19,12.0,2024-10-25,86066,Semen Padang FC,383891,Dewa United FC,1.0,8.0,44.0,56.0,343.0,409.0,284.0,364.0,12.0,15.0,40.0,39.0,7.0,12.0,3.0,2.0,9.0,16.0,3.0,4.0,16.0,19.0,2.0,1.0,0.91329,4.18895,A,1431.4523985880244,1488.985784688258,-57.533386100233656
12651006,4.9347826086956506,7.292755004766445,2.12,5.0,5.26,6.640537944284342,1.15,0.0,2024-10-25,189945,Borneo FC Samarinda,266861,PSBS Biak,3.0,0.0,54.0,46.0,441.0,309.0,369.0,230.0,22.0,23.0,37.0,34.0,12.0,19.0,0.0,2.0,4.0,11.0,4.0,8.0,8.0,13.0,1.0,3.0,2.11912,1.13332,H,1530.5700154084534,1518.5561371965282,12.013878211925203
12653690,4.239130434782608,7.008540218470705,1.08,0.0,4.556521739130436,7.105434782608696,0.48,0.0,2024-10-26,491968,Malut United FC,86542,PS Barito Putera,0.0,0.0,41.0,59.0,278.0,450.0,221.0,387.0,21.0,17.0,40.0,36.0,12.0,12.0,1.0,3.0,9.0,12.0,5.0,5.0,11.0,10.0,2.0,2.0,1.0832395,0.4880287,D,1486.2011060057398,1473.2711004567434,12.930005548996405
12651001,4.452173913043478,6.8653021442495135,1.17,1.0,5.013636363636363,7.026833976833977,1.57,3.0,2024-10-26,47465,Arema FC,64295,Persija Jakarta,1.0,2.0,49.0,51.0,321.0,386.0,258.0,312.0,17.0,16.0,40.0,39.0,18.0,18.0,2.0,2.0,21.0,12.0,4.0,6.0,14.0,12.0,2.0,2.0,1.171154,1.5791940000000002,A,1517.716229373727,1510.522941389389,7.193287984337985
12650996,4.6000000000000005,7.18216748768473,1.81,4.0,4.877272727272729,6.736682926829267,1.38,0.0,2024-10-27,64299,Bali United FC,200020,Persis Solo,3.0,0.0,40.0,60.0,249.0,352.0,177.0,292.0,11.0,17.0,34.0,40.0,12.0,19.0,3.0,6.0,23.0,16.0,8.0,10.0,16.0,8.0,1.0,0.0,1.8159544,1.3913539,H,1552.842103107615,1453.869443458493,98.97265964912208
12651007,4.961904761904762,7.057762777242044,2.5500000000000003,2.0,4.854545454545456,6.73977164605138,0.48,1.0,2024-10-27,204733,PSS Sleman,86576,Persita Tangerang,1.0,2.0,61.0,39.0,355.0,257.0,290.0,200.0,20.0,7.0,50.0,36.0,10.0,6.0,3.0,2.0,11.0,16.0,12.0,1.0,11.0,15.0,3.0,2.0,2.5592660000000005,0.4842588,A,1479.4923870195519,1499.1958687840945,-19.70348176454263
12651004,4.660869565217392,6.74985563041386,0.65,0.0,4.704545454545455,6.958949416342413,0.88,2.0,2024-10-28,135866,Persik Kediri,64289,Persib Bandung,0.0,2.0,58.0,42.0,493.0,367.0,423.0,303.0,18.0,11.0,39.0,38.0,15.0,18.0,6.0,1.0,9.0,17.0,4.0,3.0,8.0,13.0,0.0,0.0,0.6475217,0.88074,A,1525.1843607126168,1554.941741812399,-29.75738109978215
12651000,4.647826086956521,6.684045584045585,1.6000000000000003,1.0,4.878260869565217,7.08358633776091,2.9799999999999995,4.0,2024-11-01,86542,PS Barito Putera,47465,Arema FC,1.0,3.0,49.0,51.0,340.0,381.0,273.0,330.0,13.0,14.0,42.0,41.0,10.0,7.0,2.0,4.0,16.0,9.0,5.0,8.0,9.0,17.0,2.0,0.0,1.6082999999999998,2.978658,A,1473.8290760953862,1502.405714533665,-28.576638438278906
12651005,5.186363636363636,7.189038461538462,1.63,1.0,4.135,6.86006006006006,0.26,2.0,2024-11-01,64289,Persib Bandung,86066,Semen Padang FC,1.0,1.0,67.0,33.0,599.0,221.0,519.0,172.0,38.0,12.0,47.0,34.0,10.0,19.0,4.0,2.0,10.0,38.0,10.0,1.0,10.0,6.0,3.0,0.0,1.631562,0.254766,D,1568.6601446647096,1418.9138565981139,149.74628806659575
12651003,5.242857142857143,6.982608695652174,0.87,0.0,5.955555555555556,7.3,0.93,2.0,2024-11-02,189471,PSIS Semarang,76319,Persebaya Surabaya,0.0,1.0,55.0,45.0,412.0,326.0,334.0,255.0,20.0,14.0,43.0,39.0,15.0,25.0,4.0,2.0,19.0,10.0,5.0,5.0,10.0,15.0,0.0,2.0,0.8735179999999999,0.932361,A,1440.9835674628166,1547.7295146540862,-106.74594719126958
12651035,4.965000000000001,7.164117647058824,0.7,1.0,4.818181818181819,6.704591836734694,0.77,0.0,2024-11-02,189945,Borneo FC Samarinda,383891,Dewa United FC,1.0,0.0,73.0,27.0,468.0,158.0,407.0,107.0,19.0,12.0,44.0,41.0,9.0,10.0,2.0,2.0,2.0,17.0,5.0,3.0,18.0,15.0,7.0,2.0,0.695786,0.7663362,H,1545.0515412199334,1501.5243266781686,43.527214541764806
12650969,4.269565217391304,7.09832181638697,1.54,3.0,4.708695652173913,6.80439453125,1.6,0.0,2024-11-03,266861,PSBS Biak,64299,Bali United FC,2.0,0.0,47.0,53.0,281.0,349.0,215.0,275.0,16.0,23.0,34.0,41.0,10.0,12.0,6.0,1.0,22.0,32.0,6.0,4.0,14.0,8.0,0.0,0.0,1.5283395000000002,1.587241,H,1504.0746113850482,1563.681060155463,-59.60644877041477
12650966,4.730434782608694,6.848612440191387,1.55,0.0,4.472727272727273,7.137243401759531,1.2299999999999998,3.0,2024-11-03,200020,Persis Solo,204733,PSS Sleman,0.0,2.0,60.0,40.0,419.0,272.0,357.0,211.0,16.0,12.0,35.0,36.0,10.0,19.0,4.0,4.0,8.0,21.0,8.0,3.0,9.0,17.0,2.0,0.0,1.541586,1.242671,A,1443.030486410645,1465.342143919292,-22.31165750864716
12650955,4.922727272727272,6.853653846153845,0.36,2.0,4.921739130434784,7.2265895953757235,4.05,2.0,2024-11-04,86576,Persita Tangerang,491968,Malut United FC,1.0,1.0,57.0,43.0,501.0,385.0,436.0,328.0,4.0,18.0,25.0,54.0,11.0,9.0,1.0,3.0,17.0,20.0,4.0,8.0,11.0,10.0,0.0,2.0,0.362328,4.049482,D,1513.3461118843543,1485.643130367097,27.702981517257285
12650946,4.734782608695652,6.886424474187381,2.16,1.0,4.091304347826088,6.821252566735113,0.68,2.0,2024-11-04,135864,PSM Makassar,135866,Persik Kediri,1.0,1.0,52.0,48.0,324.0,268.0,247.0,216.0,17.0,14.0,36.0,28.0,8.0,20.0,3.0,2.0,13.0,38.0,7.0,1.0,9.0,9.0,3.0,0.0,2.1592650000000004,0.680824,D,1524.1360194520983,1511.4659578603062,12.670061591792091
12650950,4.999999999999999,6.895126522961574,1.77,7.0,4.617391304347825,6.665919701213817,1.58,1.0,2024-11-06,64295,Persija Jakarta,86578,Madura United FC,4.0,1.0,48.0,52.0,390.0,443.0,326.0,393.0,8.0,21.0,30.0,41.0,7.0,11.0,2.0,3.0,16.0,8.0,4.0,6.0,15.0,10.0,2.0,0.0,1.7720800000000003,1.5758759999999998,H,1525.8334562294508,1464.3492804293655,61.48417580008527
12650952,4.121739130434783,6.771921182266008,0.97,2.0,4.482608695652174,6.945874263261297,1.03,2.0,2024-11-21,86066,Semen Padang FC,135864,PSM Makassar,1.0,1.0,33.0,67.0,187.0,420.0,118.0,328.0,9.0,19.0,30.0,46.0,17.0,10.0,1.0,4.0,29.0,7.0,2.0,10.0,10.0,11.0,2.0,1.0,0.969206,1.04213,D,1425.0062627699829,1523.5892512770047,-98.58298850702181
12650959,4.6,6.651740357478833,0.97,4.0,4.713043478260871,6.840509915014164,1.5600000000000005,5.0,2024-11-21,86578,Madura United FC,47465,Arema FC,2.0,4.0,64.0,36.0,439.0,241.0,379.0,204.0,15.0,12.0,43.0,34.0,8.0,15.0,1.0,1.0,11.0,15.0,5.0,3.0,12.0,24.0,1.0,1.0,0.97123,1.56486,A,1451.9763984092353,1516.1747365191259,-64.19833810989053
12653684,4.991304347826088,7.32429268292683,2.31,6.0,4.947619047619048,6.50409756097561,0.44,0.0,2024-11-21,491968,Malut United FC,200020,Persis Solo,3.0,0.0,45.0,55.0,310.0,423.0,243.0,352.0,16.0,6.0,37.0,31.0,13.0,7.0,3.0,3.0,15.0,20.0,5.0,2.0,20.0,8.0,1.0,2.0,2.313451,0.439596,H,1486.8366359512088,1428.9924361118933,57.84419983931548
12650958,4.895652173913045,7.142616822429907,2.01,2.0,4.643478260869565,7.257320574162678,2.74,0.0,2024-11-22,64289,Persib Bandung,189945,Borneo FC Samarinda,1.0,0.0,34.0,66.0,217.0,527.0,169.0,468.0,14.0,33.0,33.0,48.0,22.0,9.0,1.0,5.0,15.0,7.0,4.0,9.0,13.0,13.0,2.0,0.0,2.024986,2.7336309999999995,H,1562.5677384928406,1558.182090696987,4.385647795853629
12651037,5.475,6.919526066350711,2.82,2.0,4.931818181818182,6.77312440645774,1.67,1.0,2024-11-22,76319,Persebaya Surabaya,64295,Persija Jakarta,2.0,1.0,50.0,50.0,286.0,333.0,239.0,277.0,24.0,18.0,43.0,31.0,9.0,14.0,8.0,4.0,10.0,20.0,4.0,5.0,10.0,11.0,0.0,0.0,2.823022,1.676692,H,1558.2606588695396,1538.206338249581,20.054320619958617
12651036,4.639130434782609,6.656310679611652,0.9700000000000002,0.0,5.273684210526317,7.218226600985222,1.18,2.0,2024-11-22,204733,PSS Sleman,266861,PSBS Biak,0.0,1.0,51.0,49.0,372.0,355.0,297.0,285.0,14.0,15.0,32.0,39.0,15.0,18.0,3.0,2.0,12.0,20.0,6.0,5.0,11.0,14.0,0.0,1.0,0.966947,1.180706,A,1479.3801942180437,1521.62307440209,-42.24288018404627
12650964,4.478260869565219,6.85595353339787,1.19,0.0,5.040909090909092,7.022125603864734,1.9300000000000004,3.0,2024-11-23,86542,PS Barito Putera,86576,Persita Tangerang,0.0,2.0,56.0,44.0,398.0,342.0,336.0,276.0,24.0,7.0,40.0,32.0,15.0,19.0,9.0,3.0,12.0,4.0,13.0,2.0,13.0,7.0,0.0,1.0,1.175984,1.939439,A,1460.0600541099254,1512.1526063002425,-52.092552190317065
12650961,4.847826086956523,7.128722382324688,2.0700000000000003,0.0,4.543478260869566,6.999615754082614,1.46,1.0,2024-11-23,135866,Persik Kediri,189471,PSIS Semarang,0.0,1.0,58.0,42.0,371.0,227.0,305.0,170.0,26.0,12.0,44.0,29.0,7.0,15.0,4.0,3.0,11.0,10.0,7.0,1.0,13.0,18.0,2.0,2.0,2.062088,1.465867,A,1512.0127260353997,1430.4524232473632,81.56030278803655
12650972,4.085714285714286,7.111561264822134,1.69,2.0,4.739130434782608,6.907032755298652,1.3,0.0,2024-11-23,383891,Dewa United FC,64299,Bali United FC,1.0,0.0,49.0,51.0,254.0,279.0,194.0,221.0,22.0,23.0,38.0,41.0,9.0,15.0,3.0,2.0,7.0,7.0,6.0,3.0,16.0,22.0,2.0,5.0,1.6883759,1.305803,H,1488.393777201115,1546.1325971384213,-57.73881993730629
12650949,4.860869565217391,7.11908023483366,0.67,0.0,5.338888888888889,6.8709325396825385,0.26,0.0,2024-12-01,189471,PSIS Semarang,86066,Semen Padang FC,1.0,0.0,54.0,46.0,456.0,413.0,396.0,347.0,15.0,20.0,39.0,35.0,21.0,17.0,2.0,2.0,32.0,15.0,4.0,6.0,8.0,10.0,0.0,0.0,0.667391,0.2621,H,1448.9103772223582,1429.1517720445952,19.758605177763002
12650956,4.5260869565217385,7.01159844054581,2.3199999999999994,3.0,4.295454545454548,6.807964601769912,0.34,0.0,2024-12-01,64295,Persija Jakarta,135866,Persik Kediri,2.0,0.0,48.0,52.0,370.0,423.0,293.0,366.0,9.0,17.0,40.0,33.0,12.0,21.0,6.0,3.0,5.0,12.0,6.0,2.0,8.0,14.0,3.0,1.0,2.331815,0.342702,H,1524.0711926008455,1493.5547720604047,30.516420540440777
12651034,4.673913043478261,6.739333333333334,0.6700000000000002,2.0,4.334782608695652,7.157560975609757,2.18,5.0,2024-12-02,266861,PSBS Biak,491968,Malut United FC,1.0,3.0,65.0,35.0,517.0,234.0,425.0,177.0,20.0,22.0,37.0,35.0,14.0,26.0,6.0,2.0,3.0,28.0,8.0,3.0,12.0,2.0,1.0,1.0,0.6594171,2.1873500000000003,A,1534.8082366901547,1499.362122296272,35.44611439388268
12650951,4.9,6.816728624535315,0.69,1.0,4.673913043478261,6.769244935543278,0.32,0.0,2024-12-02,135864,PSM Makassar,189945,Borneo FC Samarinda,1.0,0.0,30.0,70.0,182.0,504.0,117.0,433.0,6.0,11.0,32.0,35.0,25.0,11.0,0.0,5.0,16.0,8.0,5.0,6.0,7.0,15.0,2.0,4.0,0.69093,0.328653,H,1519.4437420023924,1543.3714242768028,-23.927682274410472
12650954,4.6130434782608685,6.653537284894837,0.55,1.0,5.179999999999999,6.964728682170543,1.14,3.0,2024-12-02,86578,Madura United FC,76319,Persebaya Surabaya,1.0,2.0,56.0,44.0,272.0,228.0,221.0,166.0,15.0,26.0,39.0,39.0,14.0,16.0,1.0,3.0,22.0,14.0,6.0,5.0,11.0,14.0,0.0,2.0,0.553097,1.13133,A,1439.7169442711233,1572.395804518275,-132.67886024715176
12650960,5.180952380952381,7.218997107039538,3.31,5.0,4.547826086956523,6.59530201342282,0.6100000000000001,0.0,2024-12-03,47465,Arema FC,86576,Persita Tangerang,3.0,0.0,51.0,49.0,367.0,345.0,307.0,269.0,19.0,16.0,45.0,37.0,20.0,16.0,5.0,1.0,15.0,12.0,9.0,5.0,17.0,11.0,1.0,0.0,3.3164289999999994,0.6125343,H,1528.4341906572377,1524.9202927341444,3.513897923093282
12650957,4.738095238095239,7.224586977648203,2.4900000000000007,3.0,5.56,7.0412098298676735,2.0899999999999994,2.0,2024-12-03,383891,Dewa United FC,204733,PSS Sleman,2.0,1.0,58.0,42.0,495.0,334.0,447.0,276.0,17.0,16.0,41.0,38.0,7.0,13.0,2.0,4.0,16.0,18.0,6.0,9.0,7.0,12.0,0.0,1.0,2.4954020000000003,2.079858,H,1505.863864833261,1466.195031929979,39.66883290328201
12650968,4.469565217391304,6.962426614481409,0.93,0.0,4.721739130434782,6.864654333008764,0.09,0.0,2024-12-03,200020,Persis Solo,86542,PS Barito Putera,0.0,0.0,52.0,48.0,389.0,335.0,308.0,258.0,24.0,14.0,38.0,36.0,15.0,19.0,7.0,1.0,10.0,17.0,7.0,1.0,18.0,13.0,1.0,3.0,0.932631,0.091375,D,1416.46694976683,1447.2923676760236,-30.825417909193447
12657511,4.552173913043478,7.05141187925998,1.59,2.0,4.647826086956524,6.84384093113482,0.22,0.0,2024-12-06,135866,Persik Kediri,86578,Madura United FC,1.0,0.0,52.0,48.0,407.0,368.0,312.0,289.0,17.0,12.0,38.0,34.0,13.0,24.0,5.0,2.0,6.0,25.0,5.0,1.0,16.0,11.0,2.0,3.0,1.57773,0.208159,H,1479.868894229732,1430.1820356163228,49.686858613409186
12657510,4.604761904761904,6.9257874015748015,2.66,0.0,4.921739130434782,7.110475266731328,0.45,2.0,2024-12-06,86066,Semen Padang FC,64295,Persija Jakarta,0.0,1.0,46.0,54.0,310.0,471.0,249.0,403.0,23.0,13.0,48.0,38.0,17.0,17.0,3.0,2.0,21.0,30.0,6.0,4.0,9.0,9.0,3.0,0.0,2.6563700000000003,0.453837,A,1415.0039011543947,1537.7570704315183,-122.75316927712356
12657512,4.582608695652176,7.063819577735125,1.91,0.0,4.611111111111112,6.825098425196851,0.37,0.0,2024-12-06,189945,Borneo FC Samarinda,189471,PSIS Semarang,0.0,0.0,64.0,36.0,460.0,242.0,392.0,177.0,24.0,9.0,35.0,43.0,12.0,10.0,0.0,1.0,24.0,14.0,12.0,7.0,15.0,7.0,2.0,5.0,1.90541,0.372386,D,1527.3400133357568,1463.0582481125587,64.28176522319814
12657508,4.143478260869566,6.87253937007874,0.75,2.0,4.471428571428571,6.778212851405622,0.91,2.0,2024-12-07,491968,Malut United FC,383891,Dewa United FC,1.0,1.0,44.0,56.0,335.0,428.0,258.0,357.0,15.0,10.0,37.0,30.0,11.0,13.0,2.0,1.0,4.0,10.0,8.0,3.0,11.0,7.0,4.0,0.0,0.749949,0.91014,D,1515.8871665904753,1519.158627141389,-3.2714605509136163
12657509,4.247619047619048,6.893669634025716,1.89,5.0,4.28695652173913,6.601725790987536,1.35,1.0,2024-12-07,76319,Persebaya Surabaya,47465,Arema FC,3.0,2.0,35.0,65.0,137.0,295.0,91.0,252.0,9.0,14.0,38.0,35.0,10.0,16.0,4.0,4.0,15.0,7.0,1.0,5.0,18.0,21.0,0.0,2.0,1.89198,1.3509909,H,1581.9307131730757,1543.2824886613928,38.64822451168288
12657507,4.7043478260869565,6.756172248803828,1.15,2.0,4.530434782608696,7.0034782608695645,2.11,2.0,2024-12-07,64299,Bali United FC,135864,PSM Makassar,1.0,1.0,50.0,50.0,258.0,213.0,182.0,147.0,23.0,21.0,40.0,38.0,7.0,21.0,4.0,2.0,19.0,33.0,7.0,4.0,11.0,10.0,1.0,0.0,1.138887,2.1071,D,1528.6625095062752,1535.4751529434384,-6.81264343716316
12657506,4.269565217391303,6.408011583011583,1.08,0.0,5.371428571428572,7.061405197305101,1.6700000000000004,6.0,2024-12-08,86542,PS Barito Putera,266861,PSBS Biak,0.0,3.0,57.0,43.0,476.0,332.0,415.0,274.0,12.0,17.0,35.0,36.0,14.0,16.0,1.0,1.0,6.0,15.0,3.0,2.0,12.0,13.0,1.0,1.0,1.079189,1.665972,A,1445.9650084435252,1518.2831923959513,-72.31818395242612
12657505,4.556521739130436,7.075192307692308,1.35,3.0,4.918181818181818,6.819825072886298,1.63,0.0,2024-12-08,86576,Persita Tangerang,200020,Persis Solo,2.0,0.0,55.0,45.0,342.0,308.0,300.0,257.0,12.0,23.0,34.0,45.0,14.0,5.0,1.0,6.0,20.0,16.0,2.0,6.0,9.0,15.0,4.0,0.0,1.3483250000000002,1.6317750000000002,H,1510.0719947299892,1417.7943089993285,92.27768573066078
12657504,4.573913043478262,6.604281636536632,1.8300000000000003,2.0,4.757142857142858,7.10739299610895,0.94,4.0,2024-12-09,204733,PSS Sleman,64289,Persib Bandung,1.0,2.0,47.0,53.0,221.0,302.0,182.0,258.0,13.0,17.0,39.0,48.0,12.0,9.0,6.0,2.0,9.0,9.0,6.0,4.0,22.0,15.0,1.0,2.0,1.843943,0.9377571,A,1452.900269621851,1577.3784049130247,-124.47813529117366
12657503,4.126086956521739,6.810763209393347,0.4599999999999999,0.0,4.999999999999999,6.952527254707631,1.19,2.0,2024-12-10,86578,Madura United FC,86066,Semen Padang FC,0.0,1.0,62.0,38.0,362.0,211.0,301.0,147.0,37.0,24.0,36.0,40.0,12.0,8.0,5.0,2.0,11.0,17.0,5.0,4.0,16.0,18.0,7.0,3.0,0.450339,1.194131,A,1417.3126842086308,1405.0935442042687,12.219140004362089
12657500,4.55,6.7990128331688044,1.08,2.0,4.8181818181818175,7.121785028790788,1.6800000000000002,2.0,2024-12-10,64295,Persija Jakarta,189945,Borneo FC Samarinda,1.0,1.0,33.0,67.0,262.0,532.0,205.0,458.0,9.0,16.0,31.0,44.0,24.0,8.0,2.0,5.0,31.0,11.0,1.0,7.0,8.0,10.0,5.0,1.0,1.08085,1.6712565999999998,D,1547.6674273816443,1524.5959860194757,23.07144136216857
12657501,5.584999999999999,7.087826086956523,2.33,5.0,4.6913043478260885,6.76252427184466,1.68,2.0,2024-12-11,76319,Persebaya Surabaya,135866,Persik Kediri,4.0,1.0,34.0,66.0,223.0,447.0,158.0,373.0,18.0,32.0,36.0,41.0,19.0,25.0,4.0,7.0,33.0,17.0,6.0,9.0,10.0,5.0,1.0,0.0,2.334493,1.6696101,H,1595.2689836315224,1492.738245637424,102.53073799409844
12657499,4.640909090909092,6.887342995169082,1.13,3.0,4.134782608695652,6.739088263821532,1.99,1.0,2024-12-11,189471,PSIS Semarang,64299,Bali United FC,2.0,1.0,47.0,53.0,223.0,266.0,173.0,197.0,8.0,22.0,40.0,38.0,13.0,4.0,3.0,2.0,23.0,19.0,12.0,9.0,16.0,19.0,0.0,1.0,1.1321793,1.9763793,H,1465.8022754288397,1528.9565972765924,-63.154321847752726
12657502,4.391304347826089,6.785546875,1.32,1.0,4.35217391304348,7.228,1.6800000000000002,5.0,2024-12-12,266861,PSBS Biak,86576,Persita Tangerang,1.0,3.0,48.0,52.0,405.0,415.0,339.0,373.0,28.0,13.0,40.0,34.0,9.0,13.0,3.0,2.0,9.0,31.0,6.0,1.0,14.0,6.0,0.0,0.0,1.3206766,1.683341,A,1530.2052884184488,1521.179154799592,9.026133618856875
12657498,4.469565217391304,6.926982591876209,1.49,2.0,4.62857142857143,6.917487922705313,1.33,0.0,2024-12-12,47465,Arema FC,200020,Persis Solo,1.0,1.0,48.0,52.0,341.0,360.0,270.0,278.0,25.0,22.0,40.0,40.0,19.0,21.0,5.0,5.0,13.0,19.0,1.0,4.0,24.0,12.0,1.0,0.0,1.493499,1.3313334,D,1529.944218202946,1406.6871489297257,123.2570692732204
12657496,4.195238095238096,6.85693215339233,1.51,2.0,4.743478260869566,6.851830985915494,1.59,1.0,2024-12-12,383891,Dewa United FC,86542,PS Barito Putera,1.0,1.0,63.0,37.0,534.0,288.0,468.0,232.0,11.0,11.0,37.0,40.0,9.0,18.0,3.0,3.0,12.0,17.0,8.0,8.0,9.0,13.0,0.0,1.0,1.501208,1.602749,D,1519.0173910098645,1434.0429124210277,84.97447858883675
12657497,4.486956521739132,6.858221797323136,1.24,2.0,5.51578947368421,7.02326923076923,1.7900000000000005,2.0,2024-12-13,135864,PSM Makassar,204733,PSS Sleman,1.0,1.0,38.0,62.0,245.0,438.0,173.0,355.0,15.0,17.0,34.0,40.0,17.0,8.0,3.0,1.0,23.0,19.0,5.0,13.0,7.0,11.0,1.0,2.0,1.2364129999999998,1.780542,D,1535.1810651731212,1443.0556999522807,92.12536522084042
