match_id,match_date,team_home_id,homeTeam_name,team_away_id,awayTeam_name,home_goals,away_goals,match_id_1,possession_home,possession_away,passes_home,passes_away,accuratePasses_home,accuratePasses_away,dribblesPct_home,dribblesPct_away,duelWonPct_home,duelWonPct_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,xG_home,xG_away,corners_home,corners_away,fouls_home,fouls_away,offsides_home,offsides_away,xg_home_1,xg_away_1,result
11740239,2024-03-26,23488,Tajikistan,4834,Saudi Arabia,1.0,1.0,11740239,48.0,54.0,426.0,493.0,323.0,393.0,5.0,8.0,48.0,59.0,15.0,10.0,2.0,4.0,14.0,17.0,,,2.0,5.0,11.0,10.0,,,0.0,0.0,D
11761712,2024-03-26,5161,Bahrain,23489,Nepal,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763615,2024-03-26,4721,Yemen,4727,United Arab Emirates,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740233,2024-03-26,5368,Kuwait,4792,Qatar,1.0,2.0,11740233,44.0,67.0,239.0,388.0,154.0,313.0,2.0,4.0,56.0,46.0,11.0,8.0,4.0,4.0,26.0,25.0,,,3.0,8.0,11.0,12.0,1.0,7.0,0.0,0.0,A
11761494,2024-03-26,4731,Syria,23484,Myanmar,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11761711,2024-03-26,4771,Jordan,6081,Pakistan,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763652,2024-03-21,5937,Chinese Taipei,7930,Kyrgyzstan,0.0,2.0,11763652,51.0,49.0,,,,,,,,,,,1.0,4.0,,,,,3.0,4.0,10.0,11.0,2.0,2.0,,,A
11763627,2024-03-21,6081,Pakistan,4771,Jordan,0.0,3.0,11763627,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740232,2024-03-21,4741,Australia,4774,Lebanon,2.0,0.0,11740232,69.0,40.0,632.0,353.0,553.0,274.0,15.0,13.0,48.0,60.0,13.0,7.0,2.0,0.0,15.0,23.0,,,9.0,1.0,14.0,4.0,5.0,0.0,0.0,0.0,H
11740226,2024-03-21,4770,Japan,5369,North Korea,1.0,0.0,11740226,77.0,45.0,579.0,293.0,485.0,184.0,5.0,4.0,66.0,47.0,11.0,6.0,3.0,1.0,23.0,26.0,,,9.0,3.0,6.0,11.0,2.0,2.0,0.0,0.0,H
11740227,2024-03-21,4735,South Korea,4730,Thailand,1.0,1.0,11740227,82.0,25.0,812.0,227.0,738.0,161.0,3.0,4.0,57.0,47.0,9.0,6.0,10.0,2.0,17.0,40.0,,,13.0,4.0,7.0,8.0,2.0,0.0,0.0,0.0,D
11761486,2024-03-21,23484,Myanmar,4731,Syria,1.0,1.0,11761486,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,D
11763650,2024-03-21,4765,Hong Kong,4723,Uzbekistan,0.0,2.0,11763650,,,,,,,,,,,,,1.0,4.0,,,,,5.0,10.0,7.0,11.0,3.0,0.0,,,A
11763659,2024-03-21,4738,Singapore,4755,China,2.0,2.0,11763659,46.0,60.0,293.0,399.0,199.0,309.0,2.0,10.0,51.0,54.0,7.0,18.0,5.0,4.0,12.0,21.0,,,1.0,4.0,20.0,19.0,2.0,3.0,0.0,0.0,D
11763626,2024-03-21,4829,Indonesia,7050,Vietnam,1.0,0.0,11763626,,,,,,,,,,,,,1.0,0.0,,,,,1.0,2.0,9.0,2.0,1.0,0.0,,,H
11740229,2024-03-21,4766,Iran,4728,Turkmenistan,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11740228,2024-03-21,4787,Oman,6912,Malaysia,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763612,2024-03-21,4727,United Arab Emirates,4721,Yemen,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11761715,2024-03-21,4788,Palestine,6080,Bangladesh,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11740225,2024-03-21,4792,Qatar,5368,Kuwait,3.0,0.0,11740225,67.0,39.0,537.0,306.0,464.0,223.0,4.0,6.0,47.0,56.0,12.0,14.0,5.0,0.0,12.0,26.0,,,5.0,1.0,13.0,13.0,7.0,1.0,0.0,0.0,H
11740231,2024-03-21,4834,Saudi Arabia,23488,Tajikistan,1.0,0.0,11740231,54.0,51.0,435.0,402.0,348.0,323.0,18.0,5.0,66.0,37.0,16.0,9.0,1.0,3.0,17.0,10.0,,,4.0,5.0,15.0,9.0,0.0,3.0,0.0,0.0,H
11740230,2024-03-21,4767,Iraq,4791,Philippines,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11761489,2024-03-21,4689,Afghanistan,4828,India,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11763614,2024-03-21,23489,Nepal,5161,Bahrain,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763620,2023-11-21,6081,Pakistan,23488,Tajikistan,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11761480,2023-11-21,23484,Myanmar,5369,North Korea,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763635,2023-11-21,4791,Philippines,4829,Indonesia,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11763661,2023-11-21,5937,Chinese Taipei,6912,Malaysia,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763590,2023-11-21,6080,Bangladesh,4774,Lebanon,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11763663,2023-11-21,4738,Singapore,4730,Thailand,1.0,3.0,11763663,47.0,72.0,329.0,538.0,257.0,456.0,5.0,4.0,59.0,50.0,13.0,5.0,1.0,5.0,26.0,16.0,,,0.0,9.0,14.0,18.0,1.0,2.0,0.0,0.0,A
11763658,2023-11-21,4765,Hong Kong,4728,Turkmenistan,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11740218,2023-11-21,4755,China,4735,South Korea,0.0,3.0,11740218,35.0,66.0,356.0,673.0,279.0,604.0,5.0,10.0,50.0,59.0,2.0,2.0,2.0,5.0,24.0,4.0,,,0.0,4.0,19.0,14.0,1.0,0.0,0.0,0.0,A
11740222,2023-11-21,7050,Vietnam,4767,Iraq,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740220,2023-11-21,4723,Uzbekistan,4766,Iran,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11763613,2023-11-21,23489,Nepal,4721,Yemen,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740216,2023-11-21,4828,India,4792,Qatar,0.0,3.0,11740216,49.0,56.0,364.0,416.0,270.0,332.0,7.0,10.0,44.0,57.0,9.0,8.0,1.0,7.0,19.0,15.0,,,3.0,11.0,14.0,7.0,2.0,4.0,0.0,0.0,A
11482207,2023-11-21,4788,Palestine,4741,Australia,0.0,1.0,11482207,49.0,57.0,384.0,477.0,291.0,385.0,2.0,5.0,49.0,51.0,11.0,8.0,1.0,2.0,16.0,18.0,,,6.0,4.0,17.0,18.0,2.0,0.0,0.0,0.0,A
11740219,2023-11-21,7930,Kyrgyzstan,4787,Oman,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11740217,2023-11-21,4731,Syria,4770,Japan,0.0,5.0,11740217,31.0,72.0,262.0,639.0,181.0,566.0,1.0,3.0,49.0,51.0,10.0,6.0,0.0,3.0,24.0,7.0,,,1.0,5.0,8.0,10.0,5.0,4.0,0.0,0.0,A
11740224,2023-11-21,5161,Bahrain,4727,United Arab Emirates,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740223,2023-11-21,4771,Jordan,4834,Saudi Arabia,0.0,2.0,11740223,60.0,47.0,460.0,367.0,377.0,290.0,18.0,8.0,56.0,48.0,6.0,11.0,5.0,0.0,10.0,25.0,,,8.0,1.0,13.0,17.0,9.0,0.0,0.0,0.0,A
11761493,2023-11-21,4689,Afghanistan,5368,Kuwait,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763609,2023-11-16,4741,Australia,6080,Bangladesh,7.0,0.0,11763609,75.0,35.0,643.0,284.0,598.0,216.0,18.0,5.0,57.0,45.0,10.0,10.0,6.0,0.0,4.0,36.0,,,8.0,1.0,14.0,13.0,5.0,1.0,0.0,0.0,H
11761477,2023-11-16,4770,Japan,23484,Myanmar,5.0,0.0,11761477,84.0,17.0,795.0,163.0,719.0,74.0,5.0,0.0,67.0,39.0,1.0,12.0,5.0,0.0,3.0,35.0,,,14.0,1.0,7.0,12.0,1.0,0.0,0.0,0.0,H
11740213,2023-11-16,4791,Philippines,7050,Vietnam,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763660,2023-11-16,4735,South Korea,4738,Singapore,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11740210,2023-11-16,4730,Thailand,4755,China,1.0,2.0,11740210,68.0,42.0,515.0,306.0,430.0,229.0,6.0,3.0,60.0,56.0,8.0,18.0,3.0,0.0,13.0,34.0,,,7.0,5.0,5.0,17.0,3.0,5.0,0.0,0.0,A
11740211,2023-11-16,6912,Malaysia,7930,Kyrgyzstan,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11740214,2023-11-16,23488,Tajikistan,4771,Jordan,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11740215,2023-11-16,4774,Lebanon,4788,Palestine,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11740212,2023-11-16,4728,Turkmenistan,4723,Uzbekistan,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763644,2023-11-16,4766,Iran,4765,Hong Kong,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763639,2023-11-16,4767,Iraq,4829,Indonesia,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763653,2023-11-16,4787,Oman,5937,Chinese Taipei,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11763616,2023-11-16,4727,United Arab Emirates,23489,Nepal,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11761500,2023-11-16,4792,Qatar,4689,Afghanistan,8.0,1.0,11761500,76.0,33.0,599.0,236.0,539.0,159.0,7.0,4.0,56.0,46.0,7.0,8.0,1.0,0.0,1.0,17.0,,,10.0,0.0,12.0,15.0,2.0,0.0,0.0,0.0,H
11763621,2023-11-16,4834,Saudi Arabia,6081,Pakistan,4.0,0.0,11763621,78.0,24.0,666.0,199.0,570.0,118.0,8.0,3.0,61.0,53.0,9.0,15.0,3.0,0.0,9.0,23.0,,,7.0,2.0,9.0,12.0,1.0,6.0,0.0,0.0,H
11740208,2023-11-16,5368,Kuwait,4828,India,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11740209,2023-11-16,5369,North Korea,4731,Syria,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11763617,2023-11-16,4721,Yemen,5161,Bahrain,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690367,2023-10-17,23493,Guam,4738,Singapore,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690363,2023-10-17,23496,Mongolia,4689,Afghanistan,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690358,2023-10-17,6081,Pakistan,7929,Cambodia,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11690368,2023-10-17,23487,Sri Lanka,4721,Yemen,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11690366,2023-10-17,23497,East Timor,5937,Chinese Taipei,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690370,2023-10-17,23492,Macau,23484,Myanmar,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,D
11690365,2023-10-17,6080,Bangladesh,6911,Maldives,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11690360,2023-10-17,23486,Laos,23489,Nepal,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690369,2023-10-17,191564,Bhutan,4765,Hong Kong,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11690359,2023-10-17,23491,Brunei Darussalam,4829,Indonesia,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A
11690357,2023-10-12,23484,Myanmar,23492,Macau,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11690356,2023-10-12,6911,Maldives,6080,Bangladesh,1.0,1.0,11690356,56.0,44.0,,,,,,,,,,,2.0,4.0,,,,,7.0,3.0,5.0,16.0,1.0,0.0,,,D
11690351,2023-10-12,5937,Chinese Taipei,23497,East Timor,4.0,0.0,11690351,,,,,,,,,,,,,,,,,,,,,,,,,,,H
11690355,2023-10-12,4738,Singapore,23493,Guam,2.0,1.0,11690355,52.0,48.0,,,,,,,,,,,0.0,0.0,,,,,15.0,0.0,9.0,12.0,2.0,3.0,,,H
11690353,2023-10-12,23489,Nepal,23486,Laos,1.0,1.0,11690353,49.0,51.0,,,,,,,,,,,1.0,2.0,,,,,8.0,2.0,6.0,18.0,0.0,1.0,,,D
11690362,2023-10-12,4765,Hong Kong,191564,Bhutan,4.0,0.0,11690362,60.0,40.0,,,,,,,,,,,7.0,2.0,,,,,6.0,0.0,11.0,11.0,5.0,0.0,,,H
11690354,2023-10-12,7929,Cambodia,6081,Pakistan,0.0,0.0,11690354,66.0,34.0,,,,,,,,,,,3.0,1.0,,,,,5.0,1.0,10.0,11.0,0.0,0.0,,,D
11690352,2023-10-12,4829,Indonesia,23491,Brunei Darussalam,6.0,0.0,11690352,58.0,42.0,,,,,,,,,,,2.0,1.0,,,,,9.0,2.0,5.0,4.0,1.0,1.0,,,H
11690350,2023-10-12,4689,Afghanistan,23496,Mongolia,1.0,0.0,11690350,71.0,29.0,,,,,,,,,,,7.0,0.0,,,,,6.0,3.0,13.0,15.0,3.0,2.0,,,H
11690361,2023-10-12,4721,Yemen,23487,Sri Lanka,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,H
